take,Facebook,Google,Other,referal,website
5734,0,0,0,0,0,0
5735,1,0,0,1,0,0
5736,1,0,0,0,1,0
5737,0,0,0,0,0,1
5738,0,0,0,1,0,0
5739,0,0,0,0,1,0
5740,1,0,0,0,0,0
5741,0,0,1,0,0,0
5742,0,1,0,0,0,0
5743,1,0,0,0,1,0
5744,0,0,0,0,0,1
5745,0,0,0,0,0,0
5746,1,0,0,0,1,0
5747,0,0,0,0,1,0
5748,0,0,0,0,0,0
5749,0,0,0,0,0,0
5750,1,0,0,0,1,0
5751,1,0,1,0,0,0
5752,0,0,1,0,0,0
5753,0,0,0,0,0,1
5754,0,0,0,1,0,0
5755,1,0,1,0,0,0
5756,0,0,0,0,1,0
5757,1,1,0,0,0,0
5758,0,0,0,0,0,0
5759,0,0,0,0,0,0
5760,0,0,1,0,0,0
5761,1,0,0,1,0,0
5762,0,0,0,0,0,1
5763,1,0,0,1,0,0
5764,1,0,0,0,0,0
5765,0,1,0,0,0,0
5766,1,1,0,0,0,0
5767,1,0,0,0,1,0
5768,0,1,0,0,0,0
5769,0,0,0,0,0,1
5770,0,0,0,1,0,0
5771,0,0,0,0,0,1
5772,0,0,0,0,1,0
5773,1,0,1,0,0,0
5774,0,0,0,0,0,0
5775,0,0,0,1,0,0
5776,0,0,0,0,0,0
5777,0,0,0,1,0,0
5778,1,0,0,1,0,0
5779,1,0,0,0,0,0
5780,0,0,1,0,0,0
5781,1,0,0,0,0,0
5782,0,0,0,0,0,1
5783,0,0,0,1,0,0
5784,0,0,0,1,0,0
5785,1,0,0,0,0,1
5786,0,1,0,0,0,0
5787,0,1,0,0,0,0
5788,1,0,0,0,1,0
5789,0,0,0,1,0,0
5790,0,0,0,0,0,0
5791,1,0,0,0,1,0
5792,0,1,0,0,0,0
5793,0,0,0,0,0,1
5794,1,0,0,1,0,0
5795,0,0,0,1,0,0
5796,0,0,1,0,0,0
5797,0,1,0,0,0,0
5798,0,1,0,0,0,0
5799,0,0,0,0,0,1
5800,0,0,0,1,0,0
5801,1,0,0,0,0,0
5802,0,0,0,1,0,0
5803,0,0,0,0,0,0
5804,0,1,0,0,0,0
5805,0,0,0,0,0,0
5806,0,1,0,0,0,0
5807,0,0,0,1,0,0
5808,1,0,0,0,0,1
5809,1,0,0,0,1,0
5810,1,0,0,0,0,1
5811,0,0,0,0,0,0
5812,1,0,0,0,0,1
5813,0,0,0,0,0,0
5814,0,0,0,0,0,0
5815,0,0,0,1,0,0
5816,0,0,0,0,0,1
5817,0,0,0,0,0,0
5818,1,0,0,0,0,1
5819,1,0,0,1,0,0
5820,0,0,0,1,0,0
5821,0,0,0,0,1,0
5822,0,0,0,1,0,0
5823,0,1,0,0,0,0
5824,0,0,0,0,0,1
5825,1,0,0,0,0,0
5826,0,0,0,0,0,0
5827,1,0,0,0,1,0
5828,0,0,1,0,0,0
5829,1,0,0,0,0,0
5830,0,0,0,1,0,0
5831,0,0,0,0,0,1
5832,1,0,0,0,0,0
5833,0,1,0,0,0,0
5834,0,0,0,1,0,0
5835,1,0,0,0,0,1
5836,1,0,0,0,0,1
5837,0,0,0,1,0,0
5838,0,0,0,0,0,0
5839,0,0,0,0,0,1
5840,0,0,0,1,0,0
5841,1,0,1,0,0,0
5842,0,0,0,0,0,0
5843,1,0,0,0,1,0
5844,1,0,0,0,0,0
5845,0,0,0,0,0,0
5846,0,0,1,0,0,0
5847,0,1,0,0,0,0
5848,0,0,0,0,1,0
5849,1,0,0,0,0,1
5850,1,0,0,0,1,0
5851,0,0,0,1,0,0
5852,0,0,0,0,0,0
5853,0,0,0,0,0,0
5854,0,0,0,1,0,0
5855,0,0,0,0,0,0
5856,1,0,0,0,1,0
5857,1,0,1,0,0,0
5858,1,0,1,0,0,0
5859,1,0,0,0,1,0
5860,0,0,0,1,0,0
5861,1,0,1,0,0,0
5862,0,1,0,0,0,0
5863,0,0,1,0,0,0
5864,0,0,0,0,0,0
5865,0,0,0,0,0,0
5866,0,0,0,0,0,0
5867,0,0,1,0,0,0
5868,0,1,0,0,0,0
5869,1,0,0,0,0,1
5870,0,0,0,0,0,0
5871,0,0,0,0,0,0
5872,0,0,0,0,1,0
5873,0,0,0,0,0,0
5874,1,0,1,0,0,0
5875,0,0,0,0,0,0
5876,0,0,0,0,1,0
5877,0,0,0,0,0,1
5878,0,0,0,0,0,1
5879,0,0,1,0,0,0
5880,0,0,0,0,1,0
5881,0,1,0,0,0,0
5882,1,0,0,1,0,0
5883,1,0,0,1,0,0
5884,1,0,0,1,0,0
5885,0,0,0,0,0,0
5886,0,0,0,0,0,1
5887,1,0,0,1,0,0
5888,0,1,0,0,0,0
5889,0,1,0,0,0,0
5890,0,0,0,0,0,1
5891,0,0,1,0,0,0
5892,1,1,0,0,0,0
5893,1,0,0,0,0,1
5894,0,1,0,0,0,0
5895,0,0,0,0,0,0
5896,0,1,0,0,0,0
5897,0,1,0,0,0,0
5898,1,1,0,0,0,0
5899,0,0,0,1,0,0
5900,0,0,0,0,0,1
5901,1,0,0,1,0,0
5902,0,0,0,0,0,0
5903,1,0,0,0,1,0
5904,0,0,0,1,0,0
5905,1,0,0,1,0,0
5906,0,0,0,0,0,1
5907,1,0,0,1,0,0
5908,0,1,0,0,0,0
5909,1,0,0,0,0,1
5910,0,0,0,0,0,1
5911,1,0,0,1,0,0
5912,1,0,1,0,0,0
5913,0,0,0,0,1,0
5914,0,0,1,0,0,0
5915,0,0,1,0,0,0
5916,1,1,0,0,0,0
5917,0,0,0,1,0,0
5918,0,0,0,1,0,0
5919,0,1,0,0,0,0
5920,0,0,0,0,0,1
5921,1,1,0,0,0,0
5922,1,0,1,0,0,0
5923,0,0,0,1,0,0
5924,0,0,0,0,1,0
5925,1,0,1,0,0,0
5926,0,0,0,1,0,0
5927,0,0,1,0,0,0
5928,0,1,0,0,0,0
5929,0,0,0,0,0,0
5930,0,0,0,1,0,0
5931,0,1,0,0,0,0
5932,0,0,1,0,0,0
5933,1,0,0,0,1,0
5934,0,0,0,1,0,0
5935,0,0,0,0,0,0
5936,1,0,0,0,1,0
5937,1,0,0,1,0,0
5938,1,0,1,0,0,0
5939,1,1,0,0,0,0
5940,0,0,0,1,0,0
5941,0,0,0,0,0,1
5942,1,0,0,0,1,0
5943,0,1,0,0,0,0
5944,1,0,0,0,0,1
5945,0,0,1,0,0,0
5946,0,0,1,0,0,0
5947,1,0,0,1,0,0
5948,0,0,1,0,0,0
5949,0,0,0,0,1,0
5950,0,0,0,0,0,1
5951,0,0,1,0,0,0
5952,0,1,0,0,0,0
5953,0,0,0,1,0,0
5954,0,1,0,0,0,0
5955,0,0,0,0,0,0
5956,1,0,0,0,0,1
5957,0,1,0,0,0,0
5958,0,0,0,0,0,0
5959,0,0,0,0,0,0
5960,0,0,0,0,1,0
5961,1,0,1,0,0,0
5962,0,0,1,0,0,0
5963,0,0,0,0,0,0
5964,0,0,1,0,0,0
5965,0,0,0,0,0,1
5966,0,0,0,1,0,0
5967,0,0,0,0,0,0
5968,0,1,0,0,0,0
5969,0,0,0,0,0,1
5970,0,0,0,0,0,0
5971,0,0,0,0,1,0
5972,0,1,0,0,0,0
5973,0,0,0,0,0,1
5974,0,1,0,0,0,0
5975,0,0,0,0,1,0
5976,0,1,0,0,0,0
5977,0,0,0,0,0,0
5978,1,0,1,0,0,0
5979,1,0,1,0,0,0
5980,0,1,0,0,0,0
5981,1,0,0,0,0,0
5982,0,0,1,0,0,0
5983,1,0,0,0,0,1
5984,0,0,0,0,1,0
5985,0,0,0,1,0,0
5986,0,0,0,0,0,0
5987,0,0,1,0,0,0
5988,1,0,0,0,0,0
5989,1,0,0,0,1,0
5990,0,0,1,0,0,0
5991,1,0,0,0,1,0
5992,1,0,1,0,0,0
5993,0,1,0,0,0,0
5994,1,0,0,0,1,0
5995,1,0,1,0,0,0
5996,0,0,1,0,0,0
5997,0,0,0,1,0,0
5998,0,0,0,0,0,0
5999,1,0,0,0,1,0
6000,0,0,0,1,0,0
6001,0,0,0,0,0,1
6002,1,0,1,0,0,0
6003,1,0,0,0,0,1
6004,0,1,0,0,0,0
6005,1,1,0,0,0,0
6006,0,1,0,0,0,0
6007,0,0,0,1,0,0
6008,0,0,0,0,1,0
6009,0,0,0,0,0,1
6010,1,0,1,0,0,0
6011,0,0,0,1,0,0
6012,1,0,0,0,0,0
6013,0,1,0,0,0,0
6014,1,0,0,0,1,0
6015,0,0,0,0,1,0
6016,0,0,0,0,0,1
6017,1,0,0,0,0,1
6018,0,0,0,0,1,0
6019,0,0,0,1,0,0
6020,0,0,0,1,0,0
6021,1,1,0,0,0,0
6022,0,0,1,0,0,0
6023,0,0,0,0,0,0
6024,0,1,0,0,0,0
6025,1,0,0,0,1,0
6026,0,0,0,0,0,0
6027,0,1,0,0,0,0
6028,0,0,0,1,0,0
6029,0,0,0,0,1,0
6030,0,0,0,0,0,1
6031,0,0,1,0,0,0
6032,1,0,0,0,0,1
6033,0,0,0,0,1,0
6034,0,0,0,1,0,0
6035,0,0,0,0,0,1
6036,0,0,0,1,0,0
6037,0,0,0,0,0,0
6038,0,1,0,0,0,0
6039,0,1,0,0,0,0
6040,0,0,0,0,0,0
6041,1,0,0,1,0,0
6042,0,0,1,0,0,0
6043,0,0,0,0,1,0
6044,0,0,0,0,0,0
6045,0,0,0,1,0,0
6046,0,0,0,0,0,1
6047,0,0,1,0,0,0
6048,1,0,0,1,0,0
6049,1,1,0,0,0,0
6050,0,1,0,0,0,0
6051,1,0,0,0,0,1
6052,0,0,0,0,0,0
6053,0,0,0,1,0,0
6054,0,0,0,0,1,0
6055,0,1,0,0,0,0
6056,0,0,0,0,0,0
6057,0,1,0,0,0,0
6058,1,0,0,0,1,0
6059,0,0,1,0,0,0
6060,0,1,0,0,0,0
6061,0,0,0,0,0,1
6062,0,1,0,0,0,0
6063,1,0,0,0,0,1
6064,0,0,0,0,0,1
6065,0,1,0,0,0,0
6066,1,0,0,0,1,0
6067,0,0,0,0,1,0
6068,0,0,0,0,1,0
6069,0,0,1,0,0,0
6070,0,1,0,0,0,0
6071,1,0,0,0,1,0
6072,0,0,0,1,0,0
6073,0,0,0,1,0,0
6074,1,0,1,0,0,0
6075,0,0,0,0,1,0
6076,0,0,0,1,0,0
6077,1,0,0,0,1,0
6078,0,0,0,1,0,0
6079,0,0,1,0,0,0
6080,0,0,0,0,0,0
6081,0,0,0,0,0,0
6082,0,0,0,1,0,0
6083,1,0,0,0,0,0
6084,0,0,0,0,0,1
6085,0,1,0,0,0,0
6086,0,0,0,0,1,0
6087,1,0,0,0,0,1
6088,0,0,1,0,0,0
6089,0,0,1,0,0,0
6090,0,1,0,0,0,0
6091,0,0,0,1,0,0
6092,0,0,1,0,0,0
6093,0,0,0,0,0,0
6094,1,0,0,1,0,0
6095,1,0,0,1,0,0
6096,0,0,0,1,0,0
6097,0,0,0,0,0,0
6098,0,0,0,0,0,0
6099,0,0,0,0,0,1
6100,0,0,0,0,0,1
6101,0,0,0,0,0,1
6102,0,0,0,1,0,0
6103,0,0,0,0,1,0
6104,1,1,0,0,0,0
6105,1,0,0,0,0,0
6106,0,0,0,0,0,0
6107,1,0,0,1,0,0
6108,0,0,0,0,0,0
6109,0,0,0,1,0,0
6110,0,0,1,0,0,0
6111,1,0,0,0,1,0
6112,0,0,0,0,0,1
6113,0,0,0,1,0,0
6114,0,0,0,0,0,1
6115,1,0,0,0,0,0
6116,1,0,1,0,0,0
6117,1,0,0,0,0,0
6118,0,0,0,1,0,0
6119,1,0,0,0,0,1
6120,0,0,0,0,0,0
6121,0,1,0,0,0,0
6122,0,0,0,0,1,0
6123,0,1,0,0,0,0
6124,0,0,0,0,0,1
6125,1,0,0,0,1,0
6126,0,0,0,0,0,0
6127,1,0,1,0,0,0
6128,1,0,0,0,1,0
6129,0,0,1,0,0,0
6130,1,0,0,1,0,0
6131,0,0,1,0,0,0
6132,0,0,1,0,0,0
6133,0,1,0,0,0,0
6134,0,0,0,0,0,0
6135,1,1,0,0,0,0
6136,0,0,0,0,0,0
6137,0,0,0,0,1,0
6138,1,0,0,0,0,0
6139,0,0,1,0,0,0
6140,0,0,0,0,0,0
6141,0,0,1,0,0,0
6142,1,0,0,0,0,1
6143,1,0,0,0,0,1
6144,0,0,0,0,0,1
6145,0,0,1,0,0,0
6146,0,0,1,0,0,0
6147,1,0,0,1,0,0
6148,0,0,0,0,0,1
6149,1,0,0,1,0,0
6150,1,0,0,0,1,0
6151,0,0,0,1,0,0
6152,0,0,0,0,1,0
6153,1,0,0,1,0,0
6154,0,0,0,0,0,0
6155,0,0,1,0,0,0
6156,0,0,0,0,0,0
6157,0,0,0,0,0,0
6158,0,0,0,1,0,0
6159,0,1,0,0,0,0
6160,0,0,0,0,0,0
6161,0,1,0,0,0,0
6162,1,0,0,0,0,1
6163,1,1,0,0,0,0
6164,0,0,0,0,0,0
6165,1,0,0,0,0,1
6166,0,0,0,0,0,0
6167,0,0,0,0,1,0
6168,1,0,0,1,0,0
6169,1,0,0,0,0,0
6170,0,0,0,1,0,0
6171,0,0,0,0,0,0
6172,1,0,0,0,0,0
6173,1,0,0,0,0,1
6174,1,0,0,1,0,0
6175,0,0,0,0,1,0
6176,1,0,1,0,0,0
6177,1,0,0,0,1,0
6178,0,0,0,0,0,0
6179,1,0,0,0,1,0
6180,0,0,0,0,0,1
6181,0,0,0,0,0,0
6182,1,0,0,1,0,0
6183,0,0,0,0,0,0
6184,0,0,1,0,0,0
6185,0,0,1,0,0,0
6186,0,1,0,0,0,0
6187,0,0,0,0,1,0
6188,0,0,1,0,0,0
6189,1,0,0,0,1,0
6190,1,0,0,0,0,0
6191,0,1,0,0,0,0
6192,0,0,0,0,1,0
6193,0,0,0,0,0,1
6194,1,0,0,1,0,0
6195,0,0,0,0,0,0
6196,0,0,0,1,0,0
6197,1,0,0,0,1,0
6198,0,1,0,0,0,0
6199,0,0,1,0,0,0
6200,0,1,0,0,0,0
6201,0,0,0,0,0,0
6202,0,0,0,0,0,0
6203,0,0,0,1,0,0
6204,0,0,0,0,0,1
6205,0,0,0,0,0,1
6206,1,0,0,0,0,0
6207,0,0,0,0,0,0
6208,1,0,0,0,0,0
6209,0,0,0,0,0,0
6210,1,0,1,0,0,0
6211,0,0,0,0,0,0
6212,0,1,0,0,0,0
6213,1,0,0,0,0,0
6214,1,0,1,0,0,0
6215,0,0,0,1,0,0
6216,0,0,0,0,0,0
6217,1,0,1,0,0,0
6218,0,0,1,0,0,0
6219,1,0,0,0,0,0
6220,0,0,0,1,0,0
6221,0,0,0,1,0,0
6222,0,1,0,0,0,0
6223,0,0,1,0,0,0
6224,0,0,0,1,0,0
6225,0,0,1,0,0,0
6226,0,0,0,0,0,0
6227,0,0,0,0,0,1
6228,0,0,0,0,0,1
6229,0,0,0,1,0,0
6230,0,0,0,1,0,0
6231,0,0,1,0,0,0
6232,0,0,1,0,0,0
6233,0,1,0,0,0,0
6234,0,0,0,0,0,1
6235,0,0,0,0,0,1
6236,0,0,0,0,0,1
6237,1,0,0,0,0,1
6238,1,0,0,0,1,0
6239,1,0,0,0,0,0
6240,1,1,0,0,0,0
6241,1,0,1,0,0,0
6242,1,0,0,0,0,0
6243,0,1,0,0,0,0
6244,0,0,0,0,1,0
6245,1,0,0,1,0,0
6246,0,1,0,0,0,0
6247,0,0,0,1,0,0
6248,1,0,0,0,0,0
6249,0,0,0,1,0,0
6250,0,0,0,0,1,0
6251,1,0,0,1,0,0
6252,0,0,0,0,0,1
6253,0,0,0,0,1,0
6254,1,0,0,0,1,0
6255,0,0,1,0,0,0
6256,1,0,1,0,0,0
6257,1,0,0,1,0,0
6258,0,0,0,0,1,0
6259,0,1,0,0,0,0
6260,0,0,0,0,0,0
6261,1,0,0,0,1,0
6262,0,0,0,0,0,0
6263,1,0,0,1,0,0
6264,0,0,0,0,0,0
6265,0,0,0,0,0,0
6266,1,0,0,0,0,0
6267,0,0,1,0,0,0
6268,1,0,0,1,0,0
6269,0,0,0,0,0,1
6270,0,1,0,0,0,0
6271,0,0,0,1,0,0
6272,0,0,0,0,0,0
6273,0,0,0,1,0,0
6274,0,1,0,0,0,0
6275,0,0,0,1,0,0
6276,0,0,0,0,0,0
6277,1,0,0,0,0,1
6278,0,0,0,1,0,0
6279,0,0,0,0,0,1
6280,0,0,1,0,0,0
6281,0,0,1,0,0,0
6282,1,0,0,0,0,0
6283,0,0,0,1,0,0
6284,1,0,0,0,0,1
6285,0,0,1,0,0,0
6286,1,0,0,0,0,0
6287,0,0,0,0,0,1
6288,0,1,0,0,0,0
6289,1,1,0,0,0,0
6290,0,0,0,0,0,0
6291,0,0,0,0,0,0
6292,0,0,0,0,0,1
6293,0,0,0,1,0,0
6294,1,0,1,0,0,0
6295,0,0,1,0,0,0
6296,0,0,0,0,0,0
6297,0,0,0,1,0,0
6298,0,0,0,0,1,0
6299,0,0,0,0,0,0
6300,1,0,0,0,0,0
6301,0,0,1,0,0,0
6302,1,0,1,0,0,0
6303,0,0,0,0,0,1
6304,0,0,0,0,0,0
6305,1,0,0,0,0,1
6306,0,1,0,0,0,0
6307,1,1,0,0,0,0
6308,1,0,0,0,0,0
6309,1,0,0,0,0,1
6310,0,0,0,0,1,0
6311,0,0,0,0,1,0
6312,0,0,0,0,0,0
6313,1,1,0,0,0,0
6314,0,1,0,0,0,0
6315,0,0,0,0,0,1
6316,0,0,0,0,1,0
6317,1,1,0,0,0,0
6318,0,0,0,0,1,0
6319,0,0,0,0,0,1
6320,0,0,0,1,0,0
6321,0,0,1,0,0,0
6322,0,0,0,0,0,0
6323,1,0,0,1,0,0
6324,0,0,1,0,0,0
6325,0,0,1,0,0,0
6326,0,0,0,0,0,1
6327,0,0,0,0,0,1
6328,0,0,0,0,0,1
6329,0,0,0,0,0,1
6330,1,1,0,0,0,0
6331,0,0,0,0,0,0
6332,0,0,0,0,0,1
6333,0,0,0,0,0,1
6334,0,1,0,0,0,0
6335,1,1,0,0,0,0
6336,0,0,0,0,0,1
6337,1,0,0,0,0,1
6338,0,0,1,0,0,0
6339,0,0,0,0,0,0
6340,0,0,0,1,0,0
6341,0,0,0,1,0,0
6342,0,0,0,0,0,0
6343,0,0,0,0,1,0
6344,0,0,1,0,0,0
6345,1,0,0,1,0,0
6346,0,1,0,0,0,0
6347,0,0,1,0,0,0
6348,1,0,0,0,0,1
6349,1,1,0,0,0,0
6350,0,0,0,1,0,0
6351,0,0,0,1,0,0
6352,0,0,0,0,0,1
6353,1,0,0,0,0,1
6354,0,0,1,0,0,0
6355,0,0,0,0,0,0
6356,1,0,0,0,1,0
6357,1,0,0,1,0,0
6358,0,0,0,0,0,1
6359,1,0,0,1,0,0
6360,0,0,0,0,0,1
6361,0,0,0,1,0,0
6362,1,0,0,1,0,0
6363,0,0,1,0,0,0
6364,1,0,0,0,1,0
6365,1,0,1,0,0,0
6366,0,0,1,0,0,0
6367,0,0,0,0,0,0
6368,0,0,0,0,0,0
6369,0,0,1,0,0,0
6370,0,0,0,1,0,0
6371,0,0,0,0,1,0
6372,1,1,0,0,0,0
6373,0,0,0,1,0,0
6374,0,1,0,0,0,0
6375,1,0,0,0,0,1
6376,0,0,0,1,0,0
6377,1,0,1,0,0,0
6378,0,1,0,0,0,0
6379,1,0,0,0,0,0
6380,0,0,0,0,0,1
6381,0,1,0,0,0,0
6382,1,0,0,0,1,0
6383,0,0,0,0,1,0
6384,0,0,1,0,0,0
6385,1,0,0,1,0,0
6386,0,1,0,0,0,0
6387,0,0,0,0,0,1
6388,1,0,0,0,1,0
6389,1,0,0,0,1,0
6390,0,0,0,0,0,1
6391,0,0,0,0,0,0
6392,1,0,0,1,0,0
6393,0,1,0,0,0,0
6394,0,1,0,0,0,0
6395,0,0,0,1,0,0
6396,0,0,0,0,0,0
6397,1,0,0,0,0,0
6398,1,0,1,0,0,0
6399,1,1,0,0,0,0
6400,1,0,0,0,0,1
6401,1,0,0,0,1,0
6402,0,1,0,0,0,0
6403,0,0,0,0,1,0
6404,0,1,0,0,0,0
6405,1,0,1,0,0,0
6406,1,0,0,0,1,0
6407,1,0,0,0,1,0
6408,0,0,0,0,0,0
6409,0,0,0,0,1,0
6410,0,1,0,0,0,0
6411,0,0,0,0,0,0
6412,1,0,0,0,1,0
6413,0,0,0,0,0,1
6414,1,0,0,1,0,0
6415,0,0,0,0,0,1
6416,0,0,0,0,0,0
6417,1,1,0,0,0,0
6418,1,0,0,0,0,0
6419,1,0,0,0,1,0
6420,0,0,0,1,0,0
6421,0,0,0,0,0,1
6422,0,1,0,0,0,0
6423,0,1,0,0,0,0
6424,0,0,0,0,0,1
6425,0,1,0,0,0,0
6426,0,0,0,0,0,1
6427,1,0,0,1,0,0
6428,0,0,0,0,0,1
6429,0,0,0,0,1,0
6430,0,0,0,0,0,1
6431,0,0,0,1,0,0
6432,0,0,0,0,0,1
6433,0,0,1,0,0,0
6434,1,0,0,1,0,0
6435,0,0,1,0,0,0
6436,0,0,1,0,0,0
6437,0,0,0,0,1,0
6438,0,0,0,0,1,0
6439,1,0,0,0,1,0
6440,0,1,0,0,0,0
6441,0,0,0,1,0,0
6442,0,0,0,0,0,1
6443,0,0,1,0,0,0
6444,0,0,0,0,0,1
6445,0,0,0,0,1,0
6446,1,0,0,0,1,0
6447,1,0,0,0,1,0
6448,0,0,0,0,0,0
6449,0,0,0,0,0,1
6450,0,0,1,0,0,0
6451,0,1,0,0,0,0
6452,0,0,0,0,0,0
6453,0,0,0,0,0,0
6454,1,0,0,1,0,0
6455,1,1,0,0,0,0
6456,0,0,0,0,1,0
6457,0,0,0,0,0,0
6458,0,0,0,0,1,0
6459,0,0,0,0,1,0
6460,1,0,0,1,0,0
6461,0,0,0,0,1,0
6462,0,0,0,0,0,0
6463,0,0,0,0,1,0
6464,1,0,0,0,0,0
6465,0,0,0,1,0,0
6466,0,0,0,1,0,0
6467,0,1,0,0,0,0
6468,1,0,0,0,0,1
6469,0,0,0,1,0,0
6470,0,0,0,0,1,0
6471,0,0,0,0,1,0
6472,0,0,0,0,0,0
6473,0,0,0,0,0,0
6474,1,0,0,0,0,0
6475,0,0,1,0,0,0
6476,1,0,0,0,1,0
6477,0,0,0,0,0,1
6478,0,0,0,0,0,1
6479,1,0,0,1,0,0
6480,0,0,0,0,0,0
6481,0,0,0,0,0,0
6482,1,0,0,0,0,1
6483,0,0,0,0,0,0
6484,0,0,0,1,0,0
6485,0,0,0,1,0,0
6486,1,0,1,0,0,0
6487,0,0,1,0,0,0
6488,1,0,0,1,0,0
6489,0,0,1,0,0,0
6490,1,0,0,0,0,1
6491,0,1,0,0,0,0
6492,0,0,1,0,0,0
6493,1,0,0,1,0,0
6494,0,0,0,0,0,1
6495,0,0,0,0,0,0
6496,0,0,1,0,0,0
6497,0,0,1,0,0,0
6498,0,0,0,0,0,1
6499,0,1,0,0,0,0
6500,1,1,0,0,0,0
6501,0,0,1,0,0,0
6502,0,1,0,0,0,0
6503,1,1,0,0,0,0
6504,0,0,0,1,0,0
6505,0,0,0,0,0,0
6506,0,0,0,0,0,1
6507,1,0,0,0,0,1
6508,1,1,0,0,0,0
6509,0,0,1,0,0,0
6510,0,1,0,0,0,0
6511,1,0,1,0,0,0
6512,0,0,0,0,0,1
6513,1,0,0,0,1,0
6514,1,0,0,0,0,0
6515,1,0,0,0,0,0
6516,1,0,1,0,0,0
6517,1,0,0,0,1,0
6518,1,0,0,0,1,0
6519,1,0,0,1,0,0
6520,1,0,0,0,0,1
6521,1,1,0,0,0,0
6522,0,0,0,0,0,0
6523,0,0,0,0,0,1
6524,0,0,0,0,0,1
6525,1,1,0,0,0,0
6526,0,0,0,1,0,0
6527,0,1,0,0,0,0
6528,0,0,0,1,0,0
6529,1,0,1,0,0,0
6530,0,0,0,1,0,0
6531,0,0,0,0,0,0
6532,1,1,0,0,0,0
6533,1,0,0,0,0,0
6534,0,0,0,1,0,0
6535,0,0,0,0,0,1
6536,0,0,1,0,0,0
6537,0,0,1,0,0,0
6538,0,1,0,0,0,0
6539,0,1,0,0,0,0
6540,0,0,0,0,0,0
6541,0,0,0,0,0,1
6542,0,0,1,0,0,0
6543,0,0,0,0,0,1
6544,0,0,1,0,0,0
6545,0,0,1,0,0,0
6546,1,0,1,0,0,0
6547,1,0,0,1,0,0
6548,1,0,0,0,0,0
6549,0,0,0,0,0,0
6550,0,0,0,0,0,1
6551,0,0,0,1,0,0
6552,1,0,0,0,0,0
6553,0,0,0,0,1,0
6554,0,0,0,0,0,0
6555,0,1,0,0,0,0
6556,1,0,0,0,0,1
6557,0,0,0,1,0,0
6558,1,0,0,0,1,0
6559,0,0,1,0,0,0
6560,1,1,0,0,0,0
6561,0,0,1,0,0,0
6562,0,0,0,0,0,1
6563,1,0,0,0,1,0
6564,0,0,0,1,0,0
6565,0,1,0,0,0,0
6566,0,0,0,0,0,0
6567,0,1,0,0,0,0
6568,1,0,0,0,0,0
6569,0,0,0,0,0,0
6570,1,0,0,0,0,0
6571,1,0,1,0,0,0
6572,0,0,0,1,0,0
6573,0,0,0,1,0,0
6574,0,0,0,0,0,0
6575,0,0,0,0,0,0
6576,0,0,1,0,0,0
6577,0,0,0,0,0,1
6578,0,0,0,0,0,0
6579,0,0,1,0,0,0
6580,0,1,0,0,0,0
6581,0,0,0,0,0,0
6582,0,1,0,0,0,0
6583,0,1,0,0,0,0
6584,0,0,0,0,0,1
6585,1,1,0,0,0,0
6586,0,1,0,0,0,0
6587,0,0,0,0,0,0
6588,1,1,0,0,0,0
6589,0,0,0,0,0,0
6590,1,1,0,0,0,0
6591,0,1,0,0,0,0
6592,1,0,0,0,1,0
6593,0,0,0,0,0,1
6594,1,0,0,0,0,1
6595,1,1,0,0,0,0
6596,1,1,0,0,0,0
6597,0,0,0,0,0,0
6598,0,0,0,0,0,1
6599,0,0,0,0,0,1
6600,1,0,0,0,0,0
6601,1,0,0,0,0,0
6602,0,0,0,0,0,1
6603,0,0,0,0,1,0
6604,0,0,0,0,1,0
6605,0,1,0,0,0,0
6606,1,0,0,0,0,1
6607,0,0,1,0,0,0
6608,1,1,0,0,0,0
6609,0,0,1,0,0,0
6610,0,0,1,0,0,0
6611,1,0,0,1,0,0
6612,1,0,0,0,0,1
6613,0,0,0,1,0,0
6614,0,0,0,0,1,0
6615,0,0,0,0,0,0
6616,0,0,0,0,0,1
6617,0,0,0,0,0,0
6618,0,0,0,0,0,1
6619,0,0,0,0,0,0
6620,0,0,0,0,0,0
6621,0,0,0,0,0,0
6622,0,0,0,0,1,0
6623,0,0,0,1,0,0
6624,0,0,1,0,0,0
6625,0,0,1,0,0,0
6626,0,1,0,0,0,0
6627,0,0,0,1,0,0
6628,1,0,0,0,1,0
6629,1,0,1,0,0,0
6630,1,0,1,0,0,0
6631,0,0,0,1,0,0
6632,1,0,0,0,1,0
6633,1,0,0,0,1,0
6634,0,0,0,0,1,0
6635,0,0,1,0,0,0
6636,1,0,1,0,0,0
6637,0,0,0,0,0,1
6638,0,1,0,0,0,0
6639,1,0,0,0,1,0
6640,0,0,0,1,0,0
6641,1,0,0,0,0,1
6642,0,0,1,0,0,0
6643,1,0,0,0,1,0
6644,0,0,0,0,0,0
6645,0,0,0,0,0,1
6646,0,0,0,0,0,0
6647,0,0,1,0,0,0
6648,0,0,0,0,0,1
6649,0,0,1,0,0,0
6650,0,0,0,0,0,0
6651,1,0,0,0,0,0
6652,0,0,0,0,0,1
6653,1,0,0,1,0,0
6654,1,1,0,0,0,0
6655,0,0,0,1,0,0
6656,1,0,0,0,0,1
6657,0,0,0,1,0,0
6658,0,0,0,0,1,0
6659,0,0,0,0,1,0
6660,0,0,1,0,0,0
6661,1,0,0,0,0,0
6662,0,0,0,0,1,0
6663,0,1,0,0,0,0
6664,0,1,0,0,0,0
6665,0,1,0,0,0,0
